時間,コメント
1656.963,全部ww
1657.106,設置奴隷w
1657.435,設置忘れそうだなｗ
1658.383,ペンギンスタンプかわいい
1658.552,なにがあってもw
1658.77,葛葉お弁当忘れそうがんばれw
1658.986,#背負え葛葉
1659.206,設置奴隷かあw
1659.207,全部は草
1660.695,までぃかーで草
1660.862,草
1660.886,荷物持ち
1661.003,保険w
1662.131,がんばれｗ
1663.215,葛葉設置忘れるからなぁ
1663.571,うむ
1663.623,頑張れw
1663.926,きつ
1664.028,それはそう
1664.533,がんばw
1664.959,あんまりしないのにwがんばれー
1666.177,プレッシャーいいねw
1667.048,忘れないようにねw
1667.079,がんばれ
1667.578,こーれフラグです
1667.719,どんまーい
1667.911,一番！？
1668.157,草
1668.291,設置忘れるシーンありそうで不安だ
1668.672,葛葉の視聴者すまにょ
1669.086,がんばれw
1669.127,草
1669.169,どんまいw
1670.15,関さん？w
1670.577,一番ｗ
1670.69,新鮮な設置だな
1670.823,草
1672.984,プライドたっかｗ
1673.063,じゃす頼むわ〜
1673.142,ｗ
1673.539,草
1673.692,草
1673.699,関さんw
1673.983,関さんｗｗ
1674.165,草
1674.128,草
1674.24,大将気にしすぎっすｗｗ
1674.257,一番はじゃすじゃないんかｗｗ
1674.326,またランクの話してる
1674.473,草
1674.497,草
1674.515,関さんｗ
1674.61,w
1674.835,草
1674.914,喧嘩はやめてにょ
1675.734,じゃっさんが一番じゃねえの？ｗｗ
1675.74,草
1675.858,またランクの話してるｗｗ
1675.926,関さんw
1675.969,関さんw
1676.091,関さんw
1676.303,30分後 あ、俺設置か
1676.784,おもろいｗ
1677.202,草
1677.294,一番はじゃすだろｗ
1677.297,草
1677.701,関さんw
1677.714,イモータルおるて
1677.765,草
1677.862,w
1678.072,草
1678.094,草
1678.148,設置奴隷だ
1678.197,ww
1678.218,草
1678.263,関さん優しすぎる
1678.472,ランクw
1678.655,草
1679.228,関さんまじおもろいｗ
1679.932,ｗｗ
1680.274,草
1680.293,なんか効いてない？w
1680.521,関さんいるの嬉しいな
1681.478,草
1681.527,誰よりも気にしてて草
1681.69,ランク気にしすぎw
1682.389,草
1682.415,草
1682.597,草
1682.589,ランク気にするのｗ
1682.675,草
1682.859,草
1682.864,草
1683.124,関さんｗ
1683.668,大将ランクコンプやんw
1684.045,ww
1684.126,草
1684.366,コンプレックスやめてよw
1684.647,草
1684.686,ww
1684.843,草
1684.993,めっちゃ気にしてるやんw
1685.07,草
1685.081,やばｗ
1685.147,お守り持って最前で死ぬぞ
1685.176,草
1685.958,じゃすは？w
1686.069,草
1686.248,草
1686.304,草
1686.301,草
1686.351,草
1686.361,草
1686.581,草
1686.649,草
1686.724,草
1686.872,草
1687.24,大将w
1687.283,草
1687.29,草
1687.56,ww
1687.695,草
1688.31,草
1689.148,うるさww
1689.358,草
1689.474,草
1689.545,キレ始めたw
1690.228,草
1690.346,草
1690.408,草
1690.613,ww
1691.173,草
1691.367,大人が喧嘩してやがるw
1691.58, ww
1691.978,キレてますやんww
1692.515,急にｗｗ
1692.547,ｹﾝｶﾊﾔﾒﾃﾖｰ
1692.806,おもしろww
1692.978,草
1693.746,草
1694.12,草
1694.235,草
1694.459,急にキレたってw
1694.615,関さんつええw
1694.641,うっせ
1694.855,ｹﾝｶﾊﾔﾒﾃﾖｰ
1694.856,草
1695.652,草
1695.958,草
1696.137,イチャイチャ
1696.454,ｹﾝｶﾊﾔﾒﾃﾖｰ
1696.484,関さん笑
1697.106,草
1698.248,草
1698.536,草
1698.701,うるせぇww
1698.946,草
1699.787,草
1699.909,草
1699.923,味方のまとまりおわってるｗ
1699.93,草
1700.049,草
1700.601,草
1700.652,草
1700.808,草
1700.965,ｹﾝｶﾊﾔﾒﾃﾖｰ
1700.957,草
1701.034,関さんどうしたww
1702.131,煽りあいしてて草
1702.232,臭
1702.641,喧嘩はじまったw
1702.854,ww
1702.902,こういうムードでいいんだよ
1703.05,おっさん同士
1703.181,弱い同士草
1703.183,草
1703.258,純！？
1704.488,草
1706.082,ｹﾝｶﾊﾔﾒﾃﾖｰ
1706.471,ｹﾝｶﾊﾔﾒﾃﾖｰ
1707.205,弱い同士w
1707.847,関さんなんか今日変ですね？w
1708.5,終わってるw
1708.562,キレてて草
1709.196,焚き付けてる関優太
1709.316,頼みますよ葛葉さん
1710.203,チーム終わってます
1710.902,ｹﾝｶﾊﾔﾒﾃﾖｰ
1710.943,ニューヨーク4
1711.114,喧嘩はやめてにょ
1711.352,大人が喧嘩しないでww
1711.452,ｹﾝｶﾊﾔﾒﾃﾖｰ
1711.468,関さんいいねー
1711.949,ええやんええやん
1712.015,みんなキレッキレで草
1712.017,ｹﾝｶﾊﾔﾒﾃﾖｰ
1712.23,えらい
1713.232,ｹﾝｶﾊﾔﾒﾃﾖｰ
1713.415,ｹﾝｶﾊﾔﾒﾃﾖｰ
1713.835,草
1714.066,ｹﾝｶﾊﾔﾒﾃﾖｰ
1714.669,けんかはやめてよー
1715.037,オモロすぎるw
1715.77,ｹﾝｶﾊﾔﾒﾃﾖー
1716.128,草
1716.755,ｾｷｸﾝｰ
1717.128,この後絆深まる展開
1718.195,ｹﾝｶﾊﾜﾒﾃﾖｰ
1718.905,関さんがファイトしたがってるのおもろすぎ
1719.047,おお！がんばれー
1720.769,誰でもいいんかいww
1722.064,草ってなんですか？
1724.228,ｹﾝｶﾊﾔﾒﾃﾖｰ
1725.149,おっさん同士で喧嘩すなw
1727.098,めいくん？w
1729.298,ｹﾝｶﾊﾔﾒﾃﾖｰ
1732.114,ｹﾝｶﾊﾔﾒﾃﾖｰ
1733.037,ｹﾝｶﾊﾔﾒﾃﾖｰ
1734.818,ｹﾝｶﾊﾔﾒﾃﾖｰ
1735.42,ｹﾝｶﾊﾔﾒﾃﾖｰ
1735.731,ねえ、あと２マップw
1737.329,まんた先生大量発生
1738.576,一旦ランクでみるか？
1740.666,やあ
1742.024,こんなの良いからよ、PUBG出るよなあ！？
1743.538,まぁまぁ
1744.77,じゃすぱーさんがなんとかしてくれっか
1745.187,ｹﾝｶﾊﾔﾒﾃﾖｰ
1746.934,10時だね
1746.931,にょっす
1748.444,まぁまぁなのか？w
1752.39,あと30分w
1758.067,メイくんコーチだ！
1758.738,精神と時の部屋いくか
1758.738,葛葉の視聴者すまにょ
1759.201,にょっすにょっす
1765.165,がんばれ〜
1768.905,時間たりる？w
1769.614,えw
1770.866,草
1770.932,あｗｗ
1771.26,ｗ
1773.613,草
1773.658,えｗｗ
1773.972,じゃすと葛葉がこのチームのエースってことだよね！？
1775.785,草
1775.979,あっ
1777.839,レシートなってる
1777.894,純のコメ欄荒れてらあ
1777.993,コメ欄意外とこんくらいのほうが好きだわ
1777.997,え
1778.23,草
1778.248,w
1778.498,にょっす
1778.853,ええ
1778.972,あw
1779.715,まずはくん
1780.434,草
1780.916,ん？w
1780.938,草
1783,あw
1784.161,コ、コーチ
1785.733,あ
1786.071,あ
1786.52,あれ？w
1788.094,草
1788.277,草
1788.55,草
1790.418,あ
1791.565,がんばれー
1792.399,あ
1795.201,やあ
1796.489,対よろ！
1799.191,純を頼むにょ
1800.577,vdkもアセじゃなかったっけ
1800.795,あら
1804.096,前回のvccみたいに1vs5エースを見せてくれ！
1804.197,New member
1805.37,ｗｗ
1805.785,ｗ
1805.939,まぁ本番なったらまとまるだろうw
1806.693,葛葉がんばれー！！
1808.297,まつりじゃー
1808.602,草
1810.193,わあ！？
1815.09,わぉw
1817.537,きたきた
1819.348,草
1820.366,！？
1820.847,わあ！？
1826.124,純を頼むにょ
1826.2,きたあああああ
1827.799,もでーらありがとう
1828.668,盛り上がってきたな
1830.066,あざす
1830.574,もでーらいつもありがとう
1830.669,?
1833.345,祭りや
1833.562,荒らし多すぎ笑笑
1834.383,楽しい楽しいｗ
1840.628,本番は規制かな…
1840.879,もでーらいつもありがとう！
1841.784,まんぜう軍全軍撤退！！
1842.48,モデさんお疲れ様です
1843.595,もでーらいつもありがとう
1843.907,連投消す人頼みます
1843.969,こんばんわーーー
1846.151,もでーらの対応はええ
1847.722,やぁ
1848.344,これいつ面白くなりますか？
1849.457,ブロック又は無視推薦
1849.84,今北
1852.919,荒らしや
1853.482,対よろ
1854.553,もでらーさんありがとうです！
1860.764,にょっす
1862.914,もでーらありがとう
1866.305,モデさんあざ
1866.89,草
1867.986,あ、あれ…
1868.044,コーチ…？
1869.288,ｗｗ
1869.388,草
1869.885,あんまか
1870.035,草
1871.105,もでーらty
1871.301,草
1872.704,にょっす！
1872.957,もでーらいつもありがとう
1874.484,草
1874.601,にょっすは本当に気にしなくていい
1874.708,コーチ？
1874.976,・・・
1878.26,ロックマン越したか
1879.594,悪かった
1879.7,コメ消しは草
1880.407,Meiyくんw
1885.071,コーチ…？
1885.714,このチーム自我しかない
1887.415,へぇ〜！
1888.425,が、頑張ってコーチ…
1891.324,へえ
1892.043,いらないんだ
1893.514,いいぞ~
1893.686,もでーら
1894.915,へぇ
1896.606,結局登録者モードしなかったんだと開いた瞬間わかるコメ欄だ
1897.091,草
1897.101,喧嘩はやめてにょ喧嘩はやめてにょ
1897.78,ほー！
1898.034,コメ消しマ?⁇
1899.559,へぇ
1899.836,へー
1899.933,そーなんだ
1900.891,まだ座学だけど見てて楽しいｗ
1900.966,へー
1903.622,にょ、にょまれ〜！
1905.961,純のコメ欄の荒れ具合ここと比じゃねえww
1906.812,なるほど
1907.202,草←大麻の隠語は通報通報してます！
1908.541,なるほど
1908.686,スルースキル
1910.245,なるほどー
1910.267,モデさん今回忙しいそうですが頑張ってください
1910.48,ほう
1910.727,もでーらいつもにょっす
1912.386,スルーしよ
1914.254,言論統制です、か
1914.282,へー
1914.812,へー
1916.788,にょっすは他界隈の挨拶みたいなもんだからまじ気にしないでええ
1917.003,スルーskill please
1917.087,ナイスコーチング
1917.703,おおおおおお！！！！！
1918.465,草
1919.072,草
1919.126,うわあああ
1919.945,草
1921.092,あれ？w
1921.453,草
1921.816,草
1922.971,草
1923.035,ww
1923.205,草
1923.279,草
1923.43,草
1923.445,おおお
1923.531,ｗｗ
1923.645,草
1923.83,草
1923.922,ｗ
1923.956,草
1924.031,草
1924.06,草
1924.169,草
1924.266,草
1924.326,草
1924.552,草
1924.645,草
1924.747,草
1924.753,たっか
1924.771,草
1925.212,草
1925.357,草
1925.447,草
1925.507,ww
1925.542,草
1925.627,草
1926.09,おおー
1926.234,草
1926.843,うおおおおおおおおたけええええ
1926.918,草
1927.09,35ww
1927.813,うぇい
1928.229,うぇいうえい
1928.371,おおおお
1928.385,草
1928.505,草
1928.515,だいぶ見えてるw
1928.782,草
1928.974,にょっす？
1929.092,おおお～
1929.432,草
1929.446,コメ消しの基準がわからん
1929.966,うおおおおおおおおおおおお
1930.086,35ウェイｗ
1930.906,おおｗ
1930.939,草
1931.091,スカスカやん
1931.093,35way
1931.118,草
1931.626,草
1931.631,がばがば過ぎるww
1932.411,見晴らしよすぎたｗ
1932.52,草
1932.58,ちょっと見通しいいか
1932.72,草
1932.755,草
1932.881,35w
1932.895,草
1932.908,草
1932.957,草
1933.152,草
1934.094,なにあれ
1934.679,おお
1934.775,草
1935.435,草
1936.343,うぇ～いｗ
1936.59,草
1936.752,おお
1936.832,おおおお
1936.924,ギア用
1937.124,おお
1937.771,しゃがんでんのおもろいw
1937.754,もくもくしてんねえ
1938.73,w
1939.001,スパイギア用
1939.122,草
1939.785,おおおww
1940.058,おおおおおお！！
1940.369,おお！！
1940.775,モデありがとうとかもいらないぞ！！！スルーしろ！！！！！
1940.833,おお、ワンウェイだ！
1941.045,おおお
1941.94,おおお
1942.114,おおおおおお
1942.156,完璧！
1942.268,うぇい
1942.391,おおおお
1943.03,草
1943.049,おおおお！
1943.429,おお
1943.503,おお
1943.662,深すぎるモクやん
1944.053,きちゃあああああああああ
1944.667,うおおおお
1945.149,いけるぞこれ
1945.619,お
1945.688,すげ
1946.007,完璧や！
1946.498,おおおおw
1946.683,すご！
1946.998,おお！
1947.103,おおおお
1947.879,35way
1948.007,すごいな
1948.328,おおお
1949.122,おお
1949.198,盛り上がってるな
1949.215,おおおお
1949.294,うっま
1949.328,草
1950.133,すげー
1952.509,おおお
1952.588,すごい
1953.155,おお！
1954.041,おおおおお
1955.149,大盛り上がりで草
1955.644,実戦でいけるかー？
1955.738,ええやんええやん
1956.356,ギアさん用草生えた
1956.939,コメ消してんのモデレーターだからな〜
1957.991,ギアさんメタ草
1958.832,連投
1959.797,スルースキルを身につけるにょ
1960.095,うっま
1960.71,やるやん
1960.999,おおお
1961.269,おぉ〜
1962.506,つえー
1963.012,カーテンw
1963.95,せーーーーふ
1964.975,いいね
1965.282,スルースキル
1968.962,草
1970.196,草
1971.403,どうせ本番でつかえねーよ
1974.275,草
1974.444,ｗｗ
1974.841,お願いじゃすぱー
1975.072,草
1975.084,作戦ジャスパーｗ
1975.447,コメ消しうるさい
1975.611,ギアさん用w
1976.272,きっちー
1976.411,反応かわいいねえ
1976.544,作戦Jaspaer
1976.576,:破壊
1976.809,ww
1979.141,にょっす！
1979.67,w
1980.036,草
1980.368,草
1980.458,草
1980.472,草
1981.09,草
1981.574,フリック任せ
1981.905,草
1982.13,笑笑
1982.364,固定砲台やん
1983.949,楽しそうでいいなぁw
1985.112,ww
1985.99,やばすぎｗ
1986.136,じゃすの負担デカすぎるw
1986.82,ｗｗ
1987.045,いいねｗ
1987.281,固定砲台ま？ｗ
1988.06,草
1989.877,おもろ
1990.001,草
1990.021,草
1990.304,にょ
1990.939,草
1991.939,草
1992.554,ドン座
1992.998,ww
1995.283,圧あるな
1995.596,草
1995.656,にょっす
1996.243,ジャスパーさんへの無茶振り草
1996.252,w
1998.752,堂々としているｗ
1998.889,コメ消しはっや！
2001.415,背負わすねえw
2001.962,責任おっもｗ
2001.968,w
2002.509,脳筋戦法で草
2003.2,フリック力かw
2004.693,それジャスパーじゃなくてSmithやん
2004.787,じゃす背負え
2009.042,すまにょ、
2010.34,タレットジャスパー
2012.199,なるほど
2013.649,モデさんありがたいな
2014.999,1マップめ
2017.17,なるほど
2018.381,確かに
2021.986,そうなのか
2022.108,あ
2023.138,なるほど
2023.109,さすがのもで
2025.657,そう言われるとたしかにだわ
2025.958,喧嘩はやめてにょ
2026.629,すまにょ
2028.823,おお
2029.385,樟葉さんジャスパーさんが要でねす
2030.185,じゃす背負います
2031.034,学びが多いな
2032.873,へぇ
2034.061,確かに壁とあんま変わらんな
2035.118,モデありがとういらん！！！スルー！スルー！！
2036.616,すまにょ
2038.203,スルーw
2039.743,対よろ
2040.252,じゃすぱー先生w
2040.424,これいっつも思ってたけどやっぱいらんのか
2044.846,やあ
2044.808,やっべ
2045.923,.xe漏洩w
2048.011,対よろ
2049.694,むずいなぁ
2051.372,草
2051.532,これでもランクでやるとヘブンたけよって文句言われるんだよな
2053.29,草
2054.208,漏way
2057.907,加藤さーん
2058.039,ｗｗ
